n,T,p,Tn,sv_sigma,sv_rho,lam,target_radius,seed,path,status,phase1_assembly_time,phase2_factor_time,phase3_solve_time,total_time,iters,hit_maxiter,relative_residual,H_B_nnz,Kbar_nnz_estimate,Kbar_csr_bytes_estimate,M_m_nnz,L_factor_nnz,skip_direct
10,1920,12,19200,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.33790479198796675,0.11082020797766745,0.982208957982948,1.4309339579485822,227,0,9.420678305869843e-09,2315400,4800000,76800000.0,3195,2592700,0
10,1920,12,19200,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.0067580958397593345,0.002216404159553349,0.982208957982948,0.9911834579822607,227,0,9.420678305869843e-09,2315400,4800000,76800000.0,3195,2592700,0
10,1920,12,19200,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,0.33195770799648017,0.11098095800844021,0.0016054169973358512,0.44454408300225623,0,0,8.814437411068052e-13,2315400,4800000,76800000.0,3195,2592700,0
10,1920,12,19200,0.3,0.95,10000.0,0.9,7,direct_splu,ok,0.32959583299816586,0.14509791598538868,0.003447291994234547,0.4781410409777891,0,0,8.64854852559102e-13,2315400,4800000,76800000.0,3195,5579670,0
10,1920,12,19200,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.33520162498462014,0.10858120801276527,1.2479080829943996,1.691690915991785,273,0,9.37089625446767e-09,2315400,4800000,76800000.0,3195,2592700,0
10,1920,12,19200,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.006704032499692402,0.0021716241602553056,1.2479080829943996,1.2567837396543473,273,0,9.37089625446767e-09,2315400,4800000,76800000.0,3195,2592700,0
10,1920,12,19200,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,0.3347745409992058,0.11127558301086538,0.0015288750000763685,0.4475789990101475,0,0,3.3920720709911807e-12,2315400,4800000,76800000.0,3195,2592700,0
10,1920,12,19200,0.5,0.95,10000.0,0.9,0,direct_splu,ok,0.3329566669999622,0.1816541669832077,0.006585416995221749,0.5211962509783916,0,0,7.510043954629515e-12,2315400,4800000,76800000.0,3195,6754920,0
10,1920,12,19200,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.3528515000070911,0.10974074999103323,7.992151959013427,8.454744209011551,1796,0,9.901755079748064e-09,2315400,4800000,76800000.0,3195,2592700,0
10,1920,12,19200,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.007057030000141822,0.0021948149998206644,7.992151959013427,8.001403804013389,1796,0,9.901755079748064e-09,2315400,4800000,76800000.0,3195,2592700,0
10,1920,12,19200,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,0.3343250000034459,0.11114216700661927,0.002903374988818541,0.4483705419988837,0,0,2.765192984609231e-12,2315400,4800000,76800000.0,3195,2592700,0
10,1920,12,19200,0.5,0.95,10000.0,0.9,1,direct_splu,ok,0.33213475000229664,0.18576341602602042,0.005662874988047406,0.5235610410163645,0,0,5.016163194511385e-12,2315400,4800000,76800000.0,3195,6819170,0
10,1920,12,19200,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.33088591700652614,0.11122683397843502,7.949507624987746,8.391620375972707,1798,0,9.947425718103304e-09,2315400,4800000,76800000.0,3195,2592700,0
10,1920,12,19200,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.006617718340130523,0.0022245366795687004,7.949507624987746,7.958349880007445,1798,0,9.947425718103304e-09,2315400,4800000,76800000.0,3195,2592700,0
10,1920,12,19200,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,0.32815679197665304,0.11157916599768214,0.0015993750130292028,0.4413353329873644,0,0,3.2168674060710173e-12,2315400,4800000,76800000.0,3195,2592700,0
10,1920,12,19200,0.5,0.95,10000.0,0.9,7,direct_splu,ok,0.3321824159938842,0.18382766700233333,0.003772374999243766,0.5197824579954613,0,0,6.603654908464452e-12,2315400,4800000,76800000.0,3195,6798270,0
10,1920,12,19200,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.33328329198411666,0.1113676669774577,11.19644591602264,11.641096874984214,2504,0,9.971608600106818e-09,2315400,4800000,76800000.0,3195,2592700,0
10,1920,12,19200,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.0066656658396823335,0.002227353339549154,11.19644591602264,11.20533893520187,2504,0,9.971608600106818e-09,2315400,4800000,76800000.0,3195,2592700,0
10,1920,24,19200,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,1.0370364580012392,0.18835870799375698,0.0036729580024257302,1.229068123997422,0,0,4.885379298514871e-13,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.1,0.95,10000.0,0.9,0,direct_splu,ok,1.0176855830068234,0.36914133399841376,0.00871683401055634,1.3955437510157935,0,0,4.802056535644781e-13,4597200,9408000,150528000.0,3195,9620690,0
10,1920,24,19200,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,1.0151296250114683,0.18115520899300463,0.20747249998385087,1.4037573339883238,27,0,7.807638643541805e-09,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.020302592500229366,0.003623104179860093,0.20747249998385087,0.23139819666394032,27,0,7.807638643541805e-09,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,1.018897250003647,0.1816182500042487,0.0032628749904688448,1.2037783749983646,0,0,5.888179691005808e-13,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.1,0.95,10000.0,0.9,1,direct_splu,ok,1.0255488749826327,0.3663100829871837,0.0051861670217476785,1.397045124991564,0,0,6.329291621890325e-13,4597200,9408000,150528000.0,3195,9620690,0
10,1920,24,19200,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,1.0105522079975344,0.18163937499048188,0.23147670799517073,1.423668290983187,28,0,4.9202267405712725e-09,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.02021104415995069,0.003632787499809638,0.23147670799517073,0.25532053965493107,28,0,4.9202267405712725e-09,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,1.0115817920013797,0.19496600001002662,0.010131416987860575,1.2166792089992668,0,0,3.813359915884184e-13,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.1,0.95,10000.0,0.9,7,direct_splu,ok,1.0231974580092356,0.36576404099469073,0.004976333002559841,1.3939378320064861,0,0,3.8911494049537677e-13,4597200,9408000,150528000.0,3195,9620690,0
10,1920,24,19200,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,1.0188404169748537,0.1818874169839546,0.2222260829876177,1.422953916946426,28,0,8.14335464986318e-09,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.020376808339497076,0.0036377483396790923,0.2222260829876177,0.24624063966679388,28,0,8.14335464986318e-09,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,1.015498833003221,0.18679691600846127,0.002737708011409268,1.2050334570230916,0,0,9.584833319280416e-13,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.3,0.95,10000.0,0.9,0,direct_splu,ok,1.0174700419884175,0.408161667000968,0.007685499993385747,1.4333172089827713,0,0,1.0012663070305949e-12,4597200,9408000,150528000.0,3195,10340130,0
10,1920,24,19200,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,1.0376999999862164,0.18080583302071318,1.6821638330002315,2.900669666007161,217,0,9.71750086118276e-09,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.02075399999972433,0.0036161166604142636,1.6821638330002315,1.7065339496603702,217,0,9.71750086118276e-09,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,1.0297619580233004,0.18147158401552588,0.002732082997681573,1.2139656250365078,0,0,1.0806865433103163e-12,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.3,0.95,10000.0,0.9,1,direct_splu,ok,1.017124625010183,0.41478945800918154,0.008822125004371628,1.4407362080237363,0,0,1.186198896650126e-12,4597200,9408000,150528000.0,3195,10505870,0
10,1920,24,19200,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,1.0142847919778433,0.18176729101105593,1.762110457988456,2.958162540977355,229,0,8.849254829000858e-09,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.020285695839556864,0.003635345820221119,1.762110457988456,1.7860314996482338,229,0,8.849254829000858e-09,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,1.0113008329935838,0.18275620898930356,0.002780709008220583,1.196837750991108,0,0,7.043366758700113e-13,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.3,0.95,10000.0,0.9,7,direct_splu,ok,1.0163507090182975,0.427706374990521,0.007923958008177578,1.451981042016996,0,0,7.48656197678362e-13,4597200,9408000,150528000.0,3195,10738500,0
10,1920,24,19200,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,1.0175250830070581,0.18039970798417926,2.1998575840261765,3.397782375017414,279,0,9.841520931882607e-09,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.020350501660141164,0.003607994159683585,2.1998575840261765,2.223816079846001,279,0,9.841520931882607e-09,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,1.022382249997463,0.1811291249759961,0.003694750019349158,1.2072061249928083,0,0,3.2174977466439286e-12,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.5,0.95,10000.0,0.9,0,direct_splu,ok,1.0124567500024568,0.5722497499955352,0.009563875006278977,1.594270375004271,0,0,6.7090326567740325e-12,4597200,9408000,150528000.0,3195,13248790,0
10,1920,24,19200,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,1.0234422080102377,0.18728054102393799,13.120397332997527,14.331120082031703,1658,0,9.628076229342836e-09,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.020468844160204752,0.0037456108204787595,13.120397332997527,13.14461178797821,1658,0,9.628076229342836e-09,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,1.0188338749867398,0.18310679201385938,0.002666249987669289,1.2046069169882685,0,0,2.7940262259833996e-12,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.5,0.95,10000.0,0.9,1,direct_splu,ok,1.0200634169741534,0.5762917080137413,0.010448874993016943,1.6068039999809116,0,0,7.1969713646481115e-12,4597200,9408000,150528000.0,3195,13320320,0
10,1920,24,19200,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,1.0191364170168526,0.18609008300700225,14.66225354198832,15.867480042012176,1731,0,9.416911900679255e-09,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.020382728340337053,0.003721801660140045,14.66225354198832,14.686358071988797,1731,0,9.416911900679255e-09,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,1.016218792006839,0.18295824999222532,0.004042832995764911,1.2032198749948293,0,0,2.383158016025464e-12,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.5,0.95,10000.0,0.9,7,direct_splu,ok,1.0128062500152737,0.577301291981712,0.0074020410247612745,1.597509583021747,0,0,5.268339517880909e-12,4597200,9408000,150528000.0,3195,13262170,0
10,1920,24,19200,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,1.0161596669931896,0.18216674998984672,19.33647958401707,20.534806001000106,2439,0,9.67129548617135e-09,4597200,9408000,150528000.0,3195,4968900,0
10,1920,24,19200,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.020323193339863793,0.0036433349997969343,19.33647958401707,19.36044611235673,2439,0,9.67129548617135e-09,4597200,9408000,150528000.0,3195,4968900,0
10,5000,2,50000,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,0.10372445799293928,0.03230212497874163,0.0008476250222884119,0.13687420799396932,0,0,1.2098644238581194e-12,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.1,0.95,10000.0,0.9,0,direct_splu,ok,0.10732895802357234,0.05032762500923127,0.0024167080118786544,0.16007329104468226,0,0,7.931018289846873e-13,1049700,2500000,40000000.0,8325,2920475,0
10,5000,2,50000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.10537016700254753,0.031940040993504226,0.08644683301099576,0.22375704100704752,31,0,8.127330033890447e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.002107403340050951,0.0006388008198700845,0.08644683301099576,0.0891930371709168,31,0,8.127330033890447e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,0.10507258400321007,0.03252625002642162,0.0008407919958699495,0.13843962602550164,0,0,1.5688737440439192e-12,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.1,0.95,10000.0,0.9,1,direct_splu,ok,0.10552941699279472,0.048623833019519225,0.0022312910004984587,0.1563845410128124,0,0,1.1206585092492163e-12,1049700,2500000,40000000.0,8325,2920483,0
10,5000,2,50000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.10513483299291693,0.03246824999223463,0.09296999999787658,0.23057308298302814,33,0,5.6658126773191e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.0021026966598583384,0.0006493649998446926,0.09296999999787658,0.09572206165757961,33,0,5.6658126773191e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,0.10636745800729841,0.0336999170249328,0.0008153749804478139,0.14088275001267903,0,0,7.442351249978548e-13,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.1,0.95,10000.0,0.9,7,direct_splu,ok,0.10777445801068097,0.0488930830033496,0.0019160410156473517,0.15858358202967793,0,0,5.164228889519978e-13,1049700,2500000,40000000.0,8325,2920475,0
10,5000,2,50000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.10673620799207129,0.03326154101523571,0.08243337500607595,0.22243112401338294,31,0,5.647042067346891e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.002134724159841426,0.0006652308203047142,0.08243337500607595,0.08523332998622209,31,0,5.647042067346891e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,0.1034438329807017,0.0321744579996448,0.0008698340097907931,0.1364881249901373,0,0,2.180234045436844e-12,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.3,0.95,10000.0,0.9,0,direct_splu,ok,0.10656174999894574,0.049515416991198435,0.0021052499942015857,0.15818241698434576,0,0,1.4772427847506306e-12,1049700,2500000,40000000.0,8325,2926508,0
10,5000,2,50000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.10223899999982677,0.032635999988997355,0.860143915982917,0.9950189159717411,322,0,9.626539312026337e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.0020447799999965353,0.0006527199997799472,0.860143915982917,0.8628414159826935,322,0,9.626539312026337e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,0.10254241700749844,0.03262574999826029,0.0008457090007141232,0.13601387600647286,0,0,2.628350557843416e-12,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.3,0.95,10000.0,0.9,1,direct_splu,ok,0.10695833401405253,0.050236917013535276,0.0023416249896399677,0.15953687601722777,0,0,2.057208786063093e-12,1049700,2500000,40000000.0,8325,2972602,0
10,5000,2,50000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.10230979198240675,0.03199870800017379,0.9497570420207921,1.0840655420033727,373,0,9.887555100819808e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.002046195839648135,0.0006399741600034758,0.9497570420207921,0.9524432120204438,373,0,9.887555100819808e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,0.10068295800010674,0.032409457984613255,0.000818750006146729,0.13391116599086672,0,0,1.2660926573109185e-12,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.3,0.95,10000.0,0.9,7,direct_splu,ok,0.1091052079864312,0.05049070797394961,0.0034515000006649643,0.16304741596104577,0,0,8.938653520250865e-13,1049700,2500000,40000000.0,8325,2932595,0
10,5000,2,50000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.10648962497361936,0.03278887498890981,0.8235539169982076,0.9628324169607367,308,0,9.82093298622535e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.002129792499472387,0.0006557774997781962,0.8235539169982076,0.8263394869974582,308,0,9.82093298622535e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,0.10081879197969101,0.03183695799089037,0.0008698339806869626,0.13352558395126835,0,0,8.666309675103602e-12,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.5,0.95,10000.0,0.9,0,direct_splu,ok,0.10474849998718128,0.05275762500241399,0.0026782089844346046,0.16018433397402987,0,0,5.613284204351883e-12,1049700,2500000,40000000.0,8325,2989682,0
10,5000,2,50000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.10514766600681469,0.032481583999469876,8.266832082998008,8.404461333004292,2920,0,9.804159515359974e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.0021029533201362936,0.0006496316799893975,8.266832082998008,8.269584667998133,2920,0,9.804159515359974e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,0.11069420797866769,0.032134000008227304,0.0008121669816318899,0.14364037496852688,0,0,8.588876970317673e-12,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.5,0.95,10000.0,0.9,1,direct_splu,ok,0.10202116699656472,0.05534720901050605,0.002335291006602347,0.1597036670136731,0,0,6.4275478201722076e-12,1049700,2500000,40000000.0,8325,3073984,0
10,5000,2,50000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.10219183299341239,0.03273666699533351,11.11380916601047,11.248737665999215,3951,0,9.406820153912784e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.002043836659868248,0.0006547333399066702,11.11380916601047,11.116507736010243,3951,0,9.406820153912784e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,0.10056816702126525,0.03241449999040924,0.0008588749915361404,0.13384154200321063,0,0,3.8900190977720895e-12,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.5,0.95,10000.0,0.9,7,direct_splu,ok,0.10137883297284134,0.054225791012868285,0.002272749989060685,0.1578773739747703,0,0,3.1063112072675513e-12,1049700,2500000,40000000.0,8325,3004214,0
10,5000,2,50000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.10389854200184345,0.03256912500364706,8.238521541992668,8.374989208998159,2933,0,9.888916983685667e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,2,50000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.0020779708400368692,0.0006513825000729412,8.238521541992668,8.241250895332778,2933,0,9.888916983685667e-09,1049700,2500000,40000000.0,8325,1294680,0
10,5000,12,50000,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,0.9026852920069359,0.28997579199494794,0.005383540992625058,1.198044624994509,0,0,5.651298409624507e-13,6042200,12500000,200000000.0,8325,6766000,0
10,5000,12,50000,0.1,0.95,10000.0,0.9,0,direct_splu,ok,0.8718864580150694,0.33285750000504777,0.013445416989270598,1.2181893750093877,0,0,5.339051814023993e-13,6042200,12500000,200000000.0,8325,13048690,0
10,5000,12,50000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.8696510840090923,0.2802076250081882,0.34562033400288783,1.4954790430201683,31,0,6.70407217850674e-09,6042200,12500000,200000000.0,8325,6766000,0
10,5000,12,50000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.017393021680181846,0.005604152500163764,0.34562033400288783,0.36861750818323347,31,0,6.70407217850674e-09,6042200,12500000,200000000.0,8325,6766000,0
10,5000,12,50000,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,0.8737978749850299,0.2784904169966467,0.006024208007147536,1.1583124999888241,0,0,5.083420281794761e-13,6042200,12500000,200000000.0,8325,6766000,0
10,5000,12,50000,0.1,0.95,10000.0,0.9,1,direct_splu,ok,0.8690045420080423,0.33345383300911635,0.012556667003082111,1.2150150420202408,0,0,5.016151174985317e-13,6042200,12500000,200000000.0,8325,13048690,0
10,5000,12,50000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.8799291250179522,0.2829079999937676,0.3601762089820113,1.523013333993731,32,0,8.263987848406852e-09,6042200,12500000,200000000.0,8325,6766000,0
10,5000,12,50000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.017598582500359044,0.005658159999875352,0.3601762089820113,0.3834329514822457,32,0,8.263987848406852e-09,6042200,12500000,200000000.0,8325,6766000,0
10,5000,12,50000,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,0.8702472080185544,0.2827469579933677,0.004613208991941065,1.1576073750038631,0,0,4.516564284648625e-13,6042200,12500000,200000000.0,8325,6766000,0
10,5000,12,50000,0.1,0.95,10000.0,0.9,7,direct_splu,ok,0.8708664999867324,0.3317874589993153,0.013267499976791441,1.215921458962839,0,0,4.265297181861566e-13,6042200,12500000,200000000.0,8325,13048690,0
10,5000,12,50000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.8755354579770938,0.2817125410074368,0.3325851249974221,1.4898331239819527,30,0,6.145913720928663e-09,6042200,12500000,200000000.0,8325,6766000,0
10,5000,12,50000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.017510709159541876,0.005634250820148737,0.3325851249974221,0.3557300849771127,30,0,6.145913720928663e-09,6042200,12500000,200000000.0,8325,6766000,0
10,5000,12,50000,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,0.8768441250140313,0.284868250018917,0.0051303750078659505,1.1668427500408143,0,0,9.759859753052863e-13,6042200,12500000,200000000.0,8325,6766000,0
10,5000,12,50000,0.3,0.95,10000.0,0.9,0,direct_splu,ok,0.8682030419877265,0.3717520000063814,0.012364374997559935,1.2523194169916678,0,0,1.0210300456637633e-12,6042200,12500000,200000000.0,8325,14215040,0
10,5000,12,50000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.8721242919855285,0.280834291013889,3.516608332982287,4.669566915981704,320,0,9.487030266588892e-09,6042200,12500000,200000000.0,8325,6766000,0
10,5000,12,50000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.017442485839710573,0.00561668582027778,3.516608332982287,3.539667504642275,320,0,9.487030266588892e-09,6042200,12500000,200000000.0,8325,6766000,0
10,5000,12,50000,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,0.8674638329830486,0.28154179197736084,0.004654709016904235,1.1536603339773137,0,0,9.322627014204546e-13,6042200,12500000,200000000.0,8325,6766000,0
10,5000,12,50000,0.3,0.95,10000.0,0.9,1,direct_splu,ok,0.8699500410002656,0.38279204099671915,0.013768540986347944,1.2665106229833327,0,0,1.0457540484439713e-12,6042200,12500000,200000000.0,8325,14614480,0
10,5000,12,50000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.8669380420178641,0.279261999996379,4.048433166986797,5.19463320900104,373,0,9.729153610364573e-09,6042200,12500000,200000000.0,8325,6766000,0
10,5000,12,50000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.017338760840357282,0.0055852399999275805,4.048433166986797,4.071357167827082,373,0,9.729153610364573e-09,6042200,12500000,200000000.0,8325,6766000,0
10,5000,12,50000,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,0.8776579169789329,0.2831378749979194,0.006165625003632158,1.1669614169804845,0,0,8.047270845398434e-13,6042200,12500000,200000000.0,8325,6766000,0
10,5000,12,50000,0.3,0.95,10000.0,0.9,7,direct_splu,ok,0.8680330000061076,0.3715595000248868,0.016164250002475455,1.2557567500334699,0,0,8.576278874015714e-13,6042200,12500000,200000000.0,8325,14266770,0
10,5000,12,50000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.867845375003526,0.2799825420079287,3.2417940000013914,4.389621917012846,295,0,8.869745059599366e-09,6042200,12500000,200000000.0,8325,6766000,0
10,5000,12,50000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.01735690750007052,0.005599650840158574,3.2417940000013914,3.2647505583416203,295,0,8.869745059599366e-09,6042200,12500000,200000000.0,8325,6766000,0
